So akka testkit doesnt have a dependency on either ScalaTest or JUnit so the AkkaJUnitActorSystemResource is not part of the normal akka testkit;bantonsson;akka-akka-issue_comments-1395;design
Still getting rid of the hashmap in the selector can and IMHO should still be done This has no dependency on this PR however I will open a separate P for that change;sirthias;akka-akka-issue_comments-1355;design
Looks great Patrik Since this is general purpose does it belong in util Or does that introduce an unwanted dependency on dispatch;scullxbones;akka-akka-commit_comments-a35cc848df0c22f85d8d9604ab73528f05459c42;design
named parameter would make it more readable isClient false;patriknw;akka-akka-pull_request_comments-994;general
No this reads fine Using List or Vector as arguments is more readable It's only in the case where there is an explicit conversion that I think it needs to be overstated;bantonsson;akka-akka-pull_request_comments-838;general
I prefer to[immutable.Seq] even though you get the same thing The intention is more readable This is the only place with to[Vector] that I could find;bantonsson;akka-akka-pull_request_comments-838;general
I think that piece of code is deceptive Can we make it more readable;viktorklang;akka-akka-pull_request_comments-703;general
I don't understand why this would be less readable but it's up to you;patriknw;akka-akka-pull_request_comments-538;general
in what way is this more readable than the original;patriknw;akka-akka-pull_request_comments-456;general
while I like short variable names here they are part of the API by being parameter names I recommend using slightly more readable ones cid particularly but I always confused by snr too I always think of signal-to-noise-ratio;drewhk;akka-akka-pull_request_comments-1700;general
can this be written in a more readable way;patriknw;akka-akka-pull_request_comments-1649;general
I prefer the code to be correct and readable first when we see that that is a performance problem we’ll fix it but not before;rkuhn;akka-akka-pull_request_comments-1593;general
can you use these constants in receiveGossip would make things more readable;patriknw;akka-akka-pull_request_comments-1535;general
please reformat these to be more readable;rkuhn;akka-akka-pull_request_comments-1452;general
This split makes it all much more readable Very nice;bantonsson;akka-akka-pull_request_comments-1432;general
well let me explain where I come from this is for logging and the output should be useful for the one seeing it raw millis are not useful offsets are also not really useful because all those calculations in the head are not easy Hence my conclusion that if we include something then it should be human-readable;rkuhn;akka-akka-pull_request_comments-1356;general
I had a match before but it really doesn't add any value since I don't need the cast anywhere So I found the single isInstanceOf actually a bit more readable;sirthias;akka-akka-pull_request_comments-1328;general
You're right That is unreadable without syntax highlighting;bantonsson;akka-akka-pull_request_comments-1323;general
Probably not I can expand it into two cases if that's more readable;bantonsson;akka-akka-pull_request_comments-1113;general
I actually find the case m MemberDowned MemberRemoved more readable;bantonsson;akka-akka-pull_request_comments-1112;general
I patched the CSS to make this readable in HTML but non breaking spaces are probably better Although they could mess with wrapping;richdougherty;akka-akka-pull_request_comments-1095;general
My experience is that looks unreadable for multi-word things but I have not tried it together with;patriknw;akka-akka-pull_request_comments-1095;general
The benefits are more readable failure messages and two lines less could be used through-out;rkuhn;akka-akka-pull_request_comments-1030;general
this section is basically unreadable it would greatly benefit from some white space;rkuhn;akka-akka-pull_request_comments-1029;general
Looks great A lot nicer more readable and intuitive;jboner;akka-akka-issue_comments-674;general
Very nice test I love how these multi-node tests becomes much simpler and more readable than the in-memory counterparts Also that a language and set of patterns for how to write these is emerging;jboner;akka-akka-issue_comments-483;general
This is a actually a chapter that would be more readable if split into Java Scala since it's more sample than text;patriknw;akka-akka-issue_comments-150;general
But I also try to limit the scope of the ticket I already did some cleaning to make it easier readable;pveentjer;akka-akka-commit_comments-aaec3aef77d7780a006bcac0ce0d6de2db77e7b7;general
You can make this more readable by using the implicit conversion available in;patriknw;akka-akka-commit_comments-7ca5a4161bb279d94dc1de1750cdfb966ca39151;general
Yes I'll add that to the comments so things might be more readable;bantonsson;akka-akka-commit_comments-61e47c115da8cfbcb1c2abfda37752cb436fd7eb;general
please somehow demarcate the end of the constructor arguments given scalariform indentation rules this probably means adding an empty line;rkuhn;akka-akka-pull_request_comments-831;general
In doc code we have switched to 2 space indentation for java code also and line breaks after some 70 chars unsure about the exact number;patriknw;akka-akka-pull_request_comments-785;general
please fix indentation;rkuhn;akka-akka-pull_request_comments-785;general
I'd add some indentation of the whole config and fix formatting of next line;patriknw;akka-akka-pull_request_comments-700;general
Nah it looks like you've changed indentation;viktorklang;akka-akka-pull_request_comments-522;general
This is a bit half baked isn’t it Either do it fully with nice indentation or leave it on one line;rkuhn;akka-akka-pull_request_comments-426;general
someone broke you indentation;rkuhn;akka-akka-pull_request_comments-209;general
Are you gonna blame Eclipse for this hideous indentation;bantonsson;akka-akka-pull_request_comments-1731;general
Wrong as in 3chars or wrong as in the code block has wrong indentation;viktorklang;akka-akka-pull_request_comments-141;general
wrong indentation;patriknw;akka-akka-pull_request_comments-141;general
yes and I think scalariform indentation will be wrong if placing it above the case;patriknw;akka-akka-pull_request_comments-1136;general
indentation;rkuhn;akka-akka-pull_request_comments-1040;general
indentation braces fixed Ready;viktorklang;akka-akka-issue_comments-1485;general
Why 4 spaces indentation mixed with 2 Matters since it is part of docs IMHO;jboner;akka-akka-commit_comments-5e03cda4bb77a95aa84aa00225e719b6c1edfe63;general
Use 2 spaces indentation below;jboner;akka-akka-commit_comments-41ce42c8f721f4102c4e035144ac0f6562cb15c6;general
So it appears that this singleton scheduler serves some purpose;pveentjer;akka-akka-commit_comments-c8c12ab56b8303918e54c80713561a5b4f44a6cb;design
I still think it would make sense to take and stash handOverData during the entire lifetime of the singleton;rkuhn;akka-akka-pull_request_comments-1040;design
that would not be a very well behaving singleton should be documented;patriknw;akka-akka-pull_request_comments-1040;design
Should it be ClusterSingletonManager and the child is the actual singleton;patriknw;akka-akka-pull_request_comments-1040;design
that would not be a very well behaving singleton should be documented;patriknw;akka-akka-pull_request_comments-1040;design
a factory, which can be instantiated without constructor arguments;rkuhn;akka-akka-issue_comments-123;design
same thing at other places that use props factory method pattern;patriknw;akka-akka-pull_request_comments-1500;design
At some point I added factory methods for message to CamelExtension so messages could only be created from camel instance which should be available from every actor;piotrga;akka-akka-pull_request_comments-217;design
Shouldn't this use the systems threadfactorys ClassLoader;viktorklang;akka-akka-pull_request_comments-275;design
This will be used automatically if you use the factory method do not pass in a loader and the context loader is non null;rkuhn;akka-akka-pull_request_comments-380;design
A factory to create MessageQueues for an optionally provided;patriknw;akka-akka-pull_request_comments-456;design
From user api its Companion object providing factory methods;patriknw;akka-akka-pull_request_comments-493;design
I think this should be accompanied by a factory which accepts and has the appropriate WARNING signs uses;rkuhn;akka-akka-pull_request_comments-583;design
Why different order of args in this factory method compared to the constructor;jboner;akka-akka-pull_request_comments-698;design
I would recommend offering a static factory method which takes an and makes such a top-level supervisor and then an method which takes a supervisor message;rkuhn;akka-akka-pull_request_comments-785;design
instead of an the factory method should take an so that you can also create the supervisor below another;rkuhn;akka-akka-pull_request_comments-785;design
You may in your class extending ActorSystemActivator override the getActorSystemConfig;Crossing-Tech;akka-akka-pull_request_comments-1060;design
if we make Actor an abstract base class we will break literally every user code base that exists;jboner;akka-akka-issue_comments-456;design
Should this class be public;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Should this class be public;pveentjer;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
can you change seenBy and getSeenBy to private That should only be internal api;patriknw;akka-akka-pull_request_comments-909;design
We could store things in a WeakHashMap to not leak classes and class loaders;bantonsson;akka-akka-pull_request_comments-1343;design
That is handled by the caller This class has no access to settings;drewhk;akka-akka-pull_request_comments-1352;design
The Send class here is intentionally mutable (through the ByteBuffer) because we want to work with a single instance until its buffer has been encrypted completely;sirthias;akka-akka-pull_request_comments-1351;design
Why is MixMetricsSelector both a case class and a case object and the case object neither extends the class nor returns a cached default value Is MixMetricsSelector case-class mutable I vote for removing the case object MixMetricsSelector;viktorklang;akka-akka-pull_request_comments-858;design
created a separate class for SystemGuardian;patriknw;akka-akka-pull_request_comments-744;design
Should we put this in the base class so we do not need to override it and type the same thing every test We can still override if needed;jboner;akka-akka-pull_request_comments-523;design
The two other constructors have been added to allow Java users to use the ActorSystemActivator but if you want this third option to be available for Java users as well I'll refactor this class to have a protected strategy method that people can override to achieve the same goal;gertv;akka-akka-pull_request_comments-500;design
should this be public;patriknw;akka-akka-pull_request_comments-1368;design
yes this should be public exposing the class was the whole point of the refactoring;rkuhn;akka-akka-pull_request_comments-1368;design
Should we put this in the base class so we don't need to override it and type the same thing every test we can still override it;jboner;akka-akka-pull_request_comments-523;design 
This is not supposed to be used externally but it is not clearly marked as such;rkuhn;akka-akka-issue_comments-389;design
That method signature change is package protected so it's not reachable;viktorklang;akka-akka-issue_comments-389;design
As we talked about it should use an ExecutorServiceConfigurator so it can be managed externally;viktorklang;akka-akka-pull_request_comments-1027;design
this class is an internal structure EndpointRegistry This is only used by EndpointManager who does the check and who gets the Quarantine command from the external worlds;drewhk;akka-akka-pull_request_comments-1352;design
True will make public again On the other hand we have other places which require external implementors to put their code in the akka package;rkuhn;akka-akka-pull_request_comments-316;design
No this is cheating by using low-level API that shouldn't even be exposed;jboner;akka-akka-pull_request_comments-132;design
Since the SelectionHandler ref is not exposed to the user the only ones who can potentially call assign a watch are ourselves control for what actors we are seeing Terminated events which are only children;sirthias;akka-akka-pull_request_comments-1406;design
Method is exposed to subclasses to be able to implement custom routers based on mailbox and actor internal state;viktorklang;akka-akka-pull_request_comments-209;design
is not existenceConfirmed also an implementation detail that should not be exposed to users;patriknw;akka-akka-pull_request_comments-749;design
Would it be possible to make actor accessible in the public API;oschulz;akka-akka-commit_comments-2e459f5f1d6b88472118b8c479f3eded3740926a;design
I agree to this as the most important reason It gives us freedom to evolve the api without breaking user code;patriknw;akka-akka-commit_comments-3204269f6a0fb2aec94595f504e2c423d9344b5c;design
we can add new methods to Context without accidentally breaking peoples Actors;viktorklang;akka-akka-commit_comments-3204269f6a0fb2aec94595f504e2c423d9344b5c;design
Why do we want to make the user type more by removing all the methods from Actor;jboner;akka-akka-commit_comments-3204269f6a0fb2aec94595f504e2c423d9344b5c;design
Why does it return a RoutedActorRef leaking implementation detail;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Should this class be public;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Should probably use composition instead of inheritance;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
UnsupportedActorRef already implements ScalaActorRef;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Is this a public method intended for end-user usage;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
RoutedActorRef is going to be a part of the API just like the LocalActorRef where you can do Router specific stuff on like adding removing;pveentjer;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Why does this class extend ScalaActorRef;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
But to do a redesign on this part I do not consider a part of this already to big task we both agree upon that the current approach is not very extensible;pveentjer;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Should this class be public;pveentjer;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
If it should be part of the Api like the LocalActorRef or the RemoteActorRef it should But I do not like making abstract classes part of the API instead of interfaces;pveentjer;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
This is how it is implemented in the ClusteredActorRef the design of the RoutedActorRef was based on;pveentjer;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Can not that be solved with overloading;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
Not through these methods I suggested that the current design is not very extensible for this reason but that is how it was modelled with the ClusterActorRef based on It certainly isn not the way how I would have modelled it;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
I'm still unsure if we should expose implementation details or not we should discuss it;viktorklang;akka-akka-commit_comments-4b4f38c9738b06e04b956bef669855a899118d3e;design
think the doc tests should be updated to not use isTerminated;patriknw;akka-akka-issue_comments-1290;design
I still think the doc tests should be updated to not use isTerminated since that is user API;patriknw;akka-akka-issue_comments-1290;design
One reason to not use Akka actors could be that the Akka actors may be dependent on the Index class If the test class is dependent on Akka actors;kjellwinblad;akka-akka-pull_request_comments-94;design
Any internal usages that should be updated;patriknw;akka-akka-issue_comments-1290;design
I think the deprecation and the refactoring should be kept separate as one is changing user API and one is internal implementaiton details;viktorklang;akka-akka-issue_comments-1290;design
Create another ticket if you do not want to change the internals;patriknw;akka-akka-issue_comments-1290;design
I agree that this shouldn't be exposed at all it still best way to avoid reinventing the wheel is to use the BatchingExecutor;viktorklang;akka-akka-pull_request_comments-1097;design
is SchedulerException ever exposed to users Make it private;patriknw;akka-akka-pull_request_comments-1027;design
The events need to be private and should not be exposed They are for internal use only Users can use awaitActivation methods from Activation;piotrga;akka-akka-issue_comments-377;design
I will make it private to not confuse users It is just that other internal events are published in akka as public classes;RayRoestenburg;akka-akka-issue_comments-377;design
ok if I make it private;patriknw;akka-akka-pull_request_comments-749;design
it does not have to but it is only used here close connection to the binarySearch I can make it private if you prefer that;patriknw;akka-akka-pull_request_comments-858;design
No I mean it is in the camel.internal package and is private, since it is for the ActivationTracker, put in the ActivationTracer companion and make it private;viktorklang;akka-akka-pull_request_comments-893;design
Might be dangerous in the wrong hands Feel free to remove it;jboner;akka-akka-commit_comments-b42417a2783d08ada468df81e34e89f5794b0413;design
We discussed it some time ago And we reached the agreement that it is dangerous as they are internals and we are not prepared to expose them as they are exposing the internals of implementation and break encapsulation;piotrga;akka-akka-issue_comments-377;design
Seems a bit dangerous to me it can go in for now but in the future it might make sense to think about a cleaner way of FSM composition;drewhk;akka-akka-issue_comments-849;design
This is the most dangerous initialization pattern presence of circular dependencies;drewhk;akka-akka-pull_request_comments-1163;design
The events need to be private and should not be exposed They are for internal use only Users can use awaitActivation methods from Activation;piotrga;akka-akka-issue_comments-377;design
I have made them internal again;RayRoestenburg;akka-akka-issue_comments-377;design
minimize exposure;RayRoestenburg;akka-akka-issue_comments-377;design
This whole structure is specific to this actor and should not be used anywhere else;drewhk;akka-akka-pull_request_comments-1028;design
It is not the job of this structure to enforce that it makes sense to throw an exception in that case;drewhk;akka-akka-pull_request_comments-1028;design
this message as well as all others underneath INTERNAL should not be publicly visible;sirthias;akka-akka-pull_request_comments-1030;design
This should not be here this is specific to the TestTransport;drewhk;akka-akka-pull_request_comments-1232;design
Can we solve all those in some more elegant way some implicit conversion that is only for internal use;patriknw;akka-akka-pull_request_comments-1278;design
Since it seems to be used mainly for sending system message I think it's good enough if we make an internal utility method;viktorklang;akka-akka-pull_request_comments-1278;design
I would be surprised if this is the way to create class RoutedActorRefs;viktorklang;akka-akka-pull_request_comments-132;design
No this is cheating by using low-level API that shouldn't even be exposed;jboner;akka-akka-pull_request_comments-132;design
immutable IndexedSeq as api type Perhaps this is just internal;patriknw;akka-akka-pull_request_comments-1351;design
this should go inside RemoteWatcher that use props factory method pattern;patriknw;akka-akka-pull_request_comments-1500;design
well for these internal actors that are not intended to be remote deployed it must be better to define all props in the props factory;patriknw;akka-akka-pull_request_comments-1500;design
I think a proper fix is to be able to pass in a ClassLoader to createActorSystem it should not default to class this overrides Thread.getContextClassloader;viktorklang;akka-akka-issue_comments-875;design
should we make it to make it consumable for java otherwise these should be INTERNAL API;patriknw;akka-akka-pull_request_comments-1700;design
It should then be marked as INTERNAL API it is public from java;patriknw;akka-akka-pull_request_comments-1700;design
The reason for private is that it is used by the RecoverOnRestart class will become either INTERNAL API or private;krasserm;akka-akka-pull_request_comments-1700;design
What about moving the above preStart implementation to Processor and make it final so that concrete processors can only override preRestartProcessor;krasserm;akka-akka-pull_request_comments-1700;design
How about moving these into akka util;rkuhn;akka-akka-pull_request_comments-426;design
concrete processors should override preRestartProcessor and postRestartProcessor if needed;krasserm;akka-akka-pull_request_comments-1700;design
Is there a reason for exposing CompactByteString and ContByteString as return types of the public api should not be a concern to the user just like users should not need to deal with Map1 A user should never be using the CompactByteString object as the ByteString object should be creating compact ByteStrings but the abstract ByteString class should just be returning ByteString;derekjw;akka-akka-issue_comments-462;design
I wanted to ByteStringCompact next to ByteString1 and ByteStrings to keep the three implementations together and so that ByteStringCompact has access to things which are private though currently the critical stuff is all private;oschulz;akka-akka-pull_request_comments-402;design
Should this create the Props only Passing ActorRefFactory if actor context and potentially using it in the wrong place outside the actor;patriknw;akka-akka-pull_request_comments-1700;design
I understand the issue of using an actor context in the wrong place but can you prevent that at all an actor could reply the context to a sender the context is then used in the onSuccess callback;krasserm;akka-akka-pull_request_comments-1700;design
currentMessage won't be called if users follow the msg approach discussed It will be called only if users create new outbound messages via This could be another good reason to recommend the msg approach inside processors;krasserm;akka-akka-pull_request_comments-1700;design
There should also be a section about the actual ask change move from ActorRef to pattern;patriknw;akka-akka-pull_request_comments-241;design
think some more things are needed in the migration kit Add the needed implicit conversions in OldActor so that existing code works inside actors;patriknw;akka-akka-pull_request_comments-241;design
Add needed implicit conversion in this package scala file so that existing code works outside actors;patriknw;akka-akka-pull_request_comments-241;design
Document as internal and make final;viktorklang;akka-akka-pull_request_comments-241;design
We can not really get away from exposing Node if we move it into a field instead but the problem is that there is no getAndSet on Unsafe so it can not use LOCK So I will move in isEmpty into AbstractNodeQueue and add count;viktorklang;akka-akka-pull_request_comments-1283;design
I would definitely recommend making DeadLetterActorRef a subtype extend of EmptyLocalActorRef and remove DeadLetterActorRefLike;viktorklang;akka-akka-pull_request_comments-241;design
why is this class public and not documented guessing this should be private and documented as internal users will be able to use private;viktorklang;akka-akka-pull_request_comments-241;design
any risk with that we can not change this one would it be possible to move to context;patriknw;akka-akka-pull_request_comments-456;design
protected or prevent subclassing by user code;patriknw;akka-akka-pull_request_comments-456;design
I think this class can be private;patriknw;akka-akka-pull_request_comments-456;design
ActorRefProvider does not expose a reference to its ActorSystem which is a good idea because of initialization order;rkuhn;akka-akka-pull_request_comments-456;design
A factory to create MessageQueues for an optionally provided ActorContext;patriknw;akka-akka-pull_request_comments-456;design
protected is weaker than protected so what are you saying Subclassing applies to ActorSystem or ActorCell;rkuhn;akka-akka-pull_request_comments-456;design
I do not see any value in hiding it The rest of the ActorPath handling is also not private;rkuhn;akka-akka-pull_request_comments-456;design
So you do not want people to implement MessageDispatcher;rkuhn;akka-akka-pull_request_comments-456;design
it probably makes more sense to mark as private packages these classes provide the most convenient way for passing along the correct;gertv;akka-akka-pull_request_comments-460;design
eaio will be removed I have added a ticket to move the things from org.jboss.netty.akka.util package to akka.util package;viktorklang;akka-akka-pull_request_comments-460;design
config package will become an explicit dependency as well instead of an embedded one clean up;viktorklang;akka-akka-pull_request_comments-460;design
We will make them package protected;viktorklang;akka-akka-pull_request_comments-460;design
Are the things from netty package only used internally or should they be exposed in the API If just internal you could consider to put them into akka util package;hseeberger;akka-akka-pull_request_comments-460;design
I suggest to just wrap in a RemoteTransportException and rethrow and let the layer above decide if it should be logged or not;viktorklang;akka-akka-pull_request_comments-476;design
Just wrap in a RemoteTransportException and let the caller decide if it should be logged or not;viktorklang;akka-akka-pull_request_comments-476;design
This should be private and be documented as internal api;viktorklang;akka-akka-pull_request_comments-476;design
Should not getChild be only in UntypedActorContext;patriknw;akka-akka-pull_request_comments-639;design
ActorCell class must implement both and ActorContext does not expose the Java variant;rkuhn;akka-akka-pull_request_comments-639;design
This should be pulled out of the trait since it is a constant put move in some object;viktorklang;akka-akka-pull_request_comments-681;design
These should be in a companion object like usual;viktorklang;akka-akka-pull_request_comments-681;design
Should not this be in a companion object;drewhk;akka-akka-pull_request_comments-993;design
If the extension you have a reference to ExtendedActorSystem;viktorklang;akka-akka-pull_request_comments-681;design
LoggingAdapter does not belong in akka package class If you want to log directly then you should use that api directly;patriknw;akka-akka-pull_request_comments-913;design
it allows the Akka Logging API to be used outside of Actor systems;fommil;akka-akka-pull_request_comments-913;design
An advantage is that it does not require any dependencies;patriknw;akka-akka-pull_request_comments-913;design
Instead of directly calling into the ConcurrentSocketActor through methods like connect bind you should send messages to the actor;viktorklang;akka-akka-pull_request_comments-92;design
you are calling out to the methods of the Actor which is a violation of the ActorModel model why not put the connect methods inside the funciton they used internally in the actor;viktorklang;akka-akka-pull_request_comments-92;design
they are only invoked from select and should not be invoked from any other site either inside or outside the actor;kro;akka-akka-pull_request_comments-92;design
so move them into the select function so that they are only reachable from within it;viktorklang;akka-akka-pull_request_comments-92;design
I think it is better to create the actor inside the newSocket method and pass the supervisor into it;viktorklang;akka-akka-pull_request_comments-92;design
this method is only ever used in receiveFrames you might as well move the method definition into receiveFrames;viktorklang;akka-akka-pull_request_comments-92;design
will this be exposed in some way in Spray to serve static content;drewhk;akka-akka-issue_comments-1321;design
do we need to expose this in ActorRefProvider interface;patriknw;akka-akka-commit_comments-9c762dec2062f7a651363a6cc90d8105126d8f35;design
Since this is all so similar and now in quite a thought through state I am going to take a crack at refactoring it to one generic solution;viktorklang;akka-akka-pull_request_comments-344;design
reverted to the original code still like to have some comments to those Providers though since these design desicions are undocumented;viktorklang;akka-akka-pull_request_comments-554;design
LGTM;rkuhn;akka-akka-issue_comments-990;general
LGTM;patriknw;akka-akka-issue_comments-991;general
LGTM;rkuhn;akka-akka-issue_comments-993;general
Nice Would the code be clearer if the run-method would be named differently;viktorklang;akka-akka-pull_request_comments-92;general
Nice catch;viktorklang;akka-akka-pull_request_comments-1030;general
Nice one;drewhk;akka-akka-pull_request_comments-1030;general
Nice catch If we leave it a weak limit then we should document it;drewhk;akka-akka-pull_request_comments-1030;general
Nice catch;viktorklang;akka-akka-pull_request_comments-456;general
I can rename it to initialiseAndGetSSLHandler or more verbose;dev10;akka-akka-pull_request_comments-476;general
Avoid this branching here by concating the empty list in case it is not defined and a List with the one item if defined;viktorklang;akka-akka-pull_request_comments-476;general
I would not check for nulls here;viktorklang;akka-akka-pull_request_comments-476;general
I would probably escalate this as this is a serious security issue;viktorklang;akka-akka-pull_request_comments-476;general
I do not really like methods with innocent sounding names like getX that do a whole lot more than just getting something;viktorklang;akka-akka-pull_request_comments-476;general
Any suggestions as how to improve on this;viktorklang;akka-akka-pull_request_comments-476;general
Good rename;drewhk;akka-akka-pull_request_comments-1351;general
Will rename to Settings;krasserm;akka-akka-pull_request_comments-1700;general
this reads a bit too generic should we rename Message to Persisted;rkuhn;akka-akka-pull_request_comments-1700;general
Weird if the test passes;viktorklang;akka-akka-pull_request_comments-681;general
this test name suggests more than the test actually verifies;rkuhn;akka-akka-pull_request_comments-1030;general
this is a neat test harness;rkuhn;akka-akka-pull_request_comments-1030;general
We should enumerate which tests we need;rkuhn;akka-akka-pull_request_comments-1030;general
This may be the cause of the instabilities we have seen with the tests We have already got rid of most of the isTerminated but this instance was forgotten;jrudolph;akka-akka-pull_request_comments-1030;general
without it this test fails;patriknw;akka-akka-pull_request_comments-1232;general
Let us verify that again but I think it had something with test protocol not registered which is a good error to log;patriknw;akka-akka-pull_request_comments-1232;general
then I misunderstood the error message I will revisit that and probably have to delete that test or do you have a suggestion of how to test;patriknw;akka-akka-pull_request_comments-1232;general
has it been tested on linux;patriknw;akka-akka-pull_request_comments-476;general
first run on jenkins was successful which does not mean that it is fixed but anyway a good start;patriknw;akka-akka-pull_request_comments-940;general
I have run the test locally hundreds and hundreds of times without being able to reproduce it;viktorklang;akka-akka-pull_request_comments-951;general
Added a test that will start failing when this bug is fixed;viktorklang;akka-akka-pull_request_comments-718;general
we never loop around when order becomes Concurrent so it can not really be that here;bantonsson;akka-akka-commit_comments-61e47c115da8cfbcb1c2abfda37752cb436fd7eb;general
